Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
2;2;Lycée Marcelin Berthelot;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
4;3;Lycée Marcelin Berthelot;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Créteil
2;1;Lycée Marcelin Berthelot;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Marcelin Berthelot;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);M;Créteil
335;318;Lycée Marcelin Berthelot;Terminale;Lycéens de Terminale;F;Créteil
289;256;Lycée Marcelin Berthelot;Terminale;Lycéens de Terminale;M;Créteil
1;;Lycée Marcelin Berthelot;Terminale;Non scolarisés;M;Créteil
10;6;Lycée Marcel Pagnol;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
10;5;Lycée Marcel Pagnol;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
3;1;Lycée Marcel Pagnol;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;Lycée Marcel Pagnol;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Marcel Pagnol;Première;Autres;F;Versailles
0;;Lycée Marcel Pagnol;Première;Autres;M;Versailles
0;;Lycée Marcel Pagnol;Seconde;Autres;M;Versailles
245;210;Lycée Marcel Pagnol;Terminale;Lycéens de Terminale;F;Versailles
170;123;Lycée Marcel Pagnol;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Marguerite Yourcenar;Première;Autres;F;Versailles
137;115;Lycée Marguerite Yourcenar;Terminale;Lycéens de Terminale;F;Versailles
126;99;Lycée Marguerite Yourcenar;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Marie Curie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Marie Curie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
41;28;Lycée Marie Curie;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
5;3;Lycée Marie Curie;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Marie Curie;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;Lycée Marie Curie;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
20;16;Lycée Marie Curie;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
15;12;Lycée Marie Curie;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Marie Curie;CPGE;Non scolarisés;M;Versailles
1;;Lycée Marie Curie;Licence sélective;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Marie Curie;Première;Autres;F;Versailles
0;;Lycée Marie Curie;Première;Autres;M;Versailles
0;;Lycée Marie Curie;Seconde;Autres;F;Versailles
402;382;Lycée Marie Curie;Terminale;Lycéens de Terminale;F;Versailles
357;318;Lycée Marie Curie;Terminale;Lycéens de Terminale;M;Versailles
208;174;Lycée Marie Laurencin;Terminale;Lycéens de Terminale;F;Versailles
162;138;Lycée Marie Laurencin;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Marie Laurencin;Terminale;Non scolarisés;F;Versailles
0;;Lycée Marie Laurencin;Terminale;Non scolarisés;M;Versailles
2;;Lycée Martin Luther King;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Martin Luther King;Première;Autres;F;Créteil
163;151;Lycée Martin Luther King;Terminale;Lycéens de Terminale;F;Créteil
207;186;Lycée Martin Luther King;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Martin Luther King;Terminale;Non scolarisés;M;Créteil
4;3;Lycée Martin-Nadaud;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;;Lycée Martin-Nadaud;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
68;49;Lycée Martin-Nadaud;Terminale;Lycéens de Terminale;F;Paris
78;54;Lycée Martin-Nadaud;Terminale;Lycéens de Terminale;M;Paris
158;142;Lycée Marx Dormoy;Terminale;Lycéens de Terminale;F;Créteil
121;107;Lycée Marx Dormoy;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Marx Dormoy;Terminale;Non scolarisés;F;Créteil
67;65;Lycée Massillon;Terminale;Lycéens de Terminale;F;Paris
81;78;Lycée Massillon;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Maurice Eliot;Seconde;Autres;M;Versailles
108;103;Lycée Maurice Eliot;Terminale;Lycéens de Terminale;F;Versailles
76;68;Lycée Maurice Eliot;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Maurice Genevoix;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
2;1;Lycée Maurice Genevoix;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
146;129;Lycée Maurice Genevoix;Terminale;Lycéens de Terminale;F;Versailles
155;127;Lycée Maurice Genevoix;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Maurice Ravel;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Lycée Maurice Ravel;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
34;24;Lycée Maurice Ravel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
5;3;Lycée Maurice Ravel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
3;2;Lycée Maurice Ravel;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;;Lycée Maurice Ravel;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;Lycée Maurice Ravel;Première;Autres;F;Paris
195;181;Lycée Maurice Ravel;Terminale;Lycéens de Terminale;F;Paris
135;126;Lycée Maurice Ravel;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Maurice Rondeau;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
110;106;Lycée Maurice Rondeau;Terminale;Lycéens de Terminale;F;Créteil
126;120;Lycée Maurice Rondeau;Terminale;Lycéens de Terminale;M;Créteil
4;3;Lycée Maurice Utrillo;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
3;2;Lycée Maurice Utrillo;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Lycée Maurice Utrillo;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
209;185;Lycée Maurice Utrillo;Terminale;Lycéens de Terminale;F;Créteil
139;105;Lycée Maurice Utrillo;Terminale;Lycéens de Terminale;M;Créteil
0;1;Lycée Maurice Utrillo;Terminale;Non scolarisés;F;Créteil
1;1;Lycée Maximilien Perret (Batiment);BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
11;7;Lycée Maximilien Perret (Batiment);BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Maximilien Perret (Batiment);BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Maximilien Perret (Batiment);Première;Autres;M;Créteil
97;90;Lycée Maximilien Perret (Batiment);Terminale;Lycéens de Terminale;F;Créteil
178;149;Lycée Maximilien Perret (Batiment);Terminale;Lycéens de Terminale;M;Créteil
1;;Lycée Maximilien Vox;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Lycée Maximilien Vox;Formations d'art, de design et du spectacle vivant;Non scolarisés;F;Paris
63;52;Lycée Maximilien Vox;Terminale;Lycéens de Terminale;F;Paris
36;26;Lycée Maximilien Vox;Terminale;Lycéens de Terminale;M;Paris
32;32;Lycée Merkaz Hatorah Filles;Terminale;Lycéens de Terminale;F;Créteil
13;16;Lycée Merkaz Hatorah Garcons;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Merkaz Hatorah Garcons;Terminale;Non scolarisés;M;Créteil
51;47;Lycée Michelet;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
50;49;Lycée Michelet;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;Lycée Michelet;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
3;1;Lycée Michelet;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Michelet;Première;Autres;F;Versailles
2;2;Lycée Michelet;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Versailles
194;179;Lycée Michelet;Terminale;Lycéens de Terminale;F;Versailles
183;175;Lycée Michelet;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Michelet;Terminale;Non scolarisés;M;Versailles
1;1;Lycée Militaire de Saint-Cyr;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
3;3;Lycée Militaire de Saint-Cyr;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
27;21;Lycée Militaire de Saint-Cyr;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Militaire de Saint-Cyr;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
17;17;Lycée Militaire de Saint-Cyr;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
58;53;Lycée Militaire de Saint-Cyr;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Militaire de Saint-Cyr;CPGE;Non scolarisés;M;Versailles
1;1;Lycée Militaire de Saint-Cyr;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
2;2;Lycée Militaire de Saint-Cyr;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Militaire de Saint-Cyr;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Versailles
67;64;Lycée Militaire de Saint-Cyr;Terminale;Lycéens de Terminale;F;Versailles
98;97;Lycée Militaire de Saint-Cyr;Terminale;Lycéens de Terminale;M;Versailles
35;32;Lycée Moliere;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
9;8;Lycée Moliere;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Lycée Moliere;CPGE;Non scolarisés;F;Paris
0;;Lycée Moliere;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Lycée Moliere;Première;Autres;F;Paris
94;82;Lycée Moliere;Terminale;Lycéens de Terminale;F;Paris
85;73;Lycée Moliere;Terminale;Lycéens de Terminale;M;Paris
1;1;Lycée Moliere;Terminale;Non scolarisés;M;Paris
15;14;Lycée Montaigne;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
11;10;Lycée Montaigne;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
1;;Lycée Montaigne;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Lycée Montaigne;Première;Autres;F;Paris
0;;Lycée Montaigne;Première;Autres;M;Paris
180;175;Lycée Montaigne;Terminale;Lycéens de Terminale;F;Paris
148;144;Lycée Montaigne;Terminale;Lycéens de Terminale;M;Paris
1;1;Lycée Montaleau;Seconde;Autres;F;Créteil
16;9;Lycée Montaleau;Terminale;Lycéens de Terminale;F;Créteil
28;20;Lycée Montaleau;Terminale;Lycéens de Terminale;M;Créteil
1;;Lycée Montalembert;Autre formation du supérieur;Non scolarisés;F;Versailles
4;2;Lycée Montalembert;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
8;7;Lycée Montalembert;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Montalembert;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
3;3;Lycée Montalembert;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
3;3;Lycée Montalembert;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Montalembert;Première;Autres;M;Versailles
49;48;Lycée Montalembert;Terminale;Lycéens de Terminale;F;Créteil
175;172;Lycée Montalembert;Terminale;Lycéens de Terminale;F;Versailles
52;51;Lycée Montalembert;Terminale;Lycéens de Terminale;M;Créteil
167;167;Lycée Montalembert;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Montesquieu;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Montesquieu;Première;Autres;F;Versailles
0;;Lycée Montesquieu;Première;Autres;M;Versailles
270;240;Lycée Montesquieu;Terminale;Lycéens de Terminale;F;Versailles
296;236;Lycée Montesquieu;Terminale;Lycéens de Terminale;M;Versailles
5;5;Lycée Morvan;Terminale;Lycéens de Terminale;F;Paris
4;4;Lycée Morvan;Terminale;Lycéens de Terminale;M;Paris
220;205;Lycée MOZART;Terminale;Lycéens de Terminale;F;Créteil
242;199;Lycée MOZART;Terminale;Lycéens de Terminale;M;Créteil
1;;Lycée MOZART;Terminale;Non scolarisés;M;Créteil
11;10;Lycée Municipal d'Adultes;Terminale;Lycéens de Terminale;F;Paris
14;12;Lycée Municipal d'Adultes;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée N-Dame De La Compassion;Première;Autres;M;Versailles
132;129;Lycée N-Dame De La Compassion;Terminale;Lycéens de Terminale;F;Versailles
93;90;Lycée N-Dame De La Compassion;Terminale;Lycéens de Terminale;M;Versailles
2;2;Lycée Newton-Enrea;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
6;3;Lycée Newton-Enrea;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
3;2;Lycée Newton-Enrea;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
5;4;Lycée Newton-Enrea;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
10;10;Lycée Newton-Enrea;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Newton-Enrea;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Newton-Enrea;Première;Autres;M;Versailles
91;79;Lycée Newton-Enrea;Terminale;Lycéens de Terminale;F;Versailles
182;127;Lycée Newton-Enrea;Terminale;Lycéens de Terminale;M;Versailles
1;;Lycée Newton-Enrea;Terminale;Non scolarisés;F;Versailles
0;;Lycée Nicolas-Joseph Cugnot;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
48;46;Lycée Nicolas-Joseph Cugnot;Terminale;Lycéens de Terminale;F;Créteil
90;75;Lycée Nicolas-Joseph Cugnot;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Nicolas-Joseph Cugnot;Terminale;Non scolarisés;F;Créteil
3;3;Lycée Notre Dame;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Notre Dame;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Notre Dame;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;;Lycée Notre Dame;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Notre Dame;Première;Autres;F;Versailles
417;404;Lycée Notre Dame;Terminale;Lycéens de Terminale;F;Versailles
353;340;Lycée Notre Dame;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Notre-Dame;Première;Autres;F;Versailles
293;287;Lycée Notre-Dame;Terminale;Lycéens de Terminale;F;Versailles
265;263;Lycée Notre-Dame;Terminale;Lycéens de Terminale;M;Versailles
5;4;Lycée Notre-Dame De Bury;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Notre-Dame De Bury;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
6;3;Lycée Notre-Dame De Bury;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Lycée Notre-Dame De Bury;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Notre-Dame De Bury;Première;Autres;F;Versailles
1;1;Lycée Notre-Dame De Bury;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Versailles
135;134;Lycée Notre-Dame De Bury;Terminale;Lycéens de Terminale;F;Versailles
111;104;Lycée Notre-Dame De Bury;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Notre-Dame de France;Première;Autres;F;Paris
29;29;Lycée Notre-Dame de France;Terminale;Lycéens de Terminale;F;Paris
30;30;Lycée Notre-Dame de France;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Notre-Dame de France;Terminale;Non scolarisés;F;Paris
0;;Lycée Notre Dame De La Providence;Première;Autres;F;Créteil
66;63;Lycée Notre Dame De La Providence;Terminale;Lycéens de Terminale;F;Créteil
46;45;Lycée Notre Dame De La Providence;Terminale;Lycéens de Terminale;M;Créteil
93;93;Lycée Notre Dame de Sion;Terminale;Lycéens de Terminale;F;Versailles
131;125;Lycée Notre Dame de Sion;Terminale;Lycéens de Terminale;M;Versailles
102;98;Lycée Notre-Dame De Sion;Terminale;Lycéens de Terminale;F;Paris
50;50;Lycée Notre-Dame De Sion;Terminale;Lycéens de Terminale;M;Paris
74;74;Lycée Notre Dame Des Missions;Terminale;Lycéens de Terminale;F;Créteil
84;84;Lycée Notre Dame Des Missions;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Notre-Dame Des Oiseaux;Première;Autres;F;Paris
85;82;Lycée Notre-Dame Des Oiseaux;Terminale;Lycéens de Terminale;F;Paris
63;63;Lycée Notre-Dame Des Oiseaux;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Notre Dame de Ste Croix;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Non scolarisés;F;Versailles
21;20;Lycée Notre Dame de Ste Croix;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
6;6;Lycée Notre Dame de Ste Croix;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Notre Dame de Ste Croix;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Notre Dame de Ste Croix;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
1;;Lycée Notre Dame de Ste Croix;Licence sélective;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Notre Dame de Ste Croix;Première;Autres;F;Versailles
0;;Lycée Notre Dame de Ste Croix;Première;Autres;M;Versailles
1;1;Lycée Notre Dame de Ste Croix;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Notre Dame de Ste Croix;Seconde;Autres;F;Versailles
96;95;Lycée Notre Dame de Ste Croix;Terminale;Lycéens de Terminale;F;Versailles
101;100;Lycée Notre Dame de Ste Croix;Terminale;Lycéens de Terminale;M;Versailles
1;;Lycée Notre Dame du Grandchamp;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
7;6;Lycée Notre Dame du Grandchamp;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Lycée Notre Dame du Grandchamp;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Notre Dame du Grandchamp;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
2;2;Lycée Notre Dame du Grandchamp;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
19;19;Lycée Notre Dame du Grandchamp;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
15;14;Lycée Notre Dame du Grandchamp;CPGE;Etudiants (réorientation, mise à niveau);M;Versailles
10;10;Lycée Notre Dame du Grandchamp;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
4;4;Lycée Notre Dame du Grandchamp;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Notre Dame du Grandchamp;DCG;Non scolarisés;F;Versailles
1;1;Lycée Notre Dame du Grandchamp;Licence sélective;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Notre Dame du Grandchamp;Première;Autres;F;Versailles
2;2;Lycée Notre Dame du Grandchamp;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Notre Dame du Grandchamp;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Versailles
193;191;Lycée Notre Dame du Grandchamp;Terminale;Lycéens de Terminale;F;Versailles
166;159;Lycée Notre Dame du Grandchamp;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Notre-Dame Les Oiseaux;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
